alpha_param,beta_param,gamma_param,lambda_param,delta_param,r,k,acc
100.0,0.1,1e-06,0.01,0.001,0.03,591.0,0.7704518943044074
100.0,0.1,1e-06,0.01,1e-05,0.03,591.0,0.7862250849520718
100.0,0.1,1e-06,0.01,1e-06,0.03,591.0,0.7682203174925192
100.0,0.1,1e-06,0.001,0.01,0.03,591.0,0.7821676725668205
100.0,0.1,1e-06,0.001,0.001,0.03,591.0,0.7757265304052341
100.0,0.1,1e-06,0.001,0.0001,0.03,591.0,0.7817619313282954
100.0,0.1,1e-06,0.001,1e-05,0.03,591.0,0.7654815641324745
100.0,0.1,1e-06,0.001,1e-06,0.03,591.0,0.7910432621595578
100.0,0.1,1e-06,0.0001,0.01,0.03,591.0,0.7801389663741949
100.0,0.1,1e-06,0.0001,0.001,0.03,591.0,0.7907389562306639
100.0,0.1,1e-06,0.0001,0.0001,0.03,591.0,0.787188720393569
100.0,0.1,1e-06,0.0001,1e-05,0.03,591.0,0.7950499568899934
100.0,0.1,1e-06,0.0001,1e-06,0.03,591.0,0.781102601815692
100.0,0.1,1e-06,1e-05,0.01,0.03,591.0,0.7928183800781052
100.0,0.1,1e-06,1e-05,0.001,0.03,591.0,0.7961150276411219
100.0,0.1,1e-06,1e-05,0.0001,0.03,591.0,0.765278693513212
100.0,0.1,1e-06,1e-05,1e-05,0.03,591.0,0.7677131409443627
100.0,0.1,1e-06,1e-06,0.01,0.03,591.0,0.7786681543845413
100.0,0.1,1e-06,1e-06,0.001,0.03,591.0,0.7846021199979712
100.0,0.1,1e-06,1e-06,0.0001,0.03,591.0,0.7895724501699042
100.0,0.1,1e-06,1e-06,1e-06,0.03,591.0,0.8007303342293453
100.0,0.01,100.0,100.0,1.0,0.03,591.0,0.7521428209159609
100.0,0.01,100.0,100.0,0.1,0.03,591.0,0.7776030836334128
100.0,0.01,100.0,100.0,0.01,0.03,591.0,0.7683724704569661
100.0,0.01,100.0,100.0,0.001,0.03,591.0,0.7708069178881168
100.0,0.01,100.0,100.0,0.0001,0.03,591.0,0.7672059643962064
100.0,0.01,100.0,100.0,1e-05,0.03,591.0,0.7882537911446975
100.0,0.01,100.0,100.0,1e-06,0.03,591.0,0.7670538114317594
100.0,0.01,100.0,10.0,10.0,0.03,591.0,0.7619313282953796
100.0,0.01,100.0,10.0,1.0,0.03,591.0,0.763858599178374
100.0,0.01,100.0,1.0,10.0,0.03,591.0,0.7661916112998934
100.0,0.01,100.0,0.1,10.0,0.03,591.0,0.7809504488512451
100.0,0.01,100.0,0.01,10.0,0.03,591.0,0.7370796774357153
100.0,0.01,100.0,0.001,10.0,0.03,591.0,0.7698432824466197
100.0,0.01,100.0,0.0001,10.0,0.03,591.0,0.7498098087944414
100.0,0.01,100.0,1e-05,10.0,0.03,591.0,0.7708576355429325
100.0,0.01,100.0,1e-06,10.0,0.03,591.0,0.7559466450271339
100.0,0.01,10.0,10.0,0.1,0.03,591.0,0.7181112745346655
100.0,0.01,10.0,0.1,0.01,0.03,591.0,0.7296748998326318
100.0,0.01,10.0,0.0001,0.0001,0.03,591.0,0.7083734848100623
100.0,0.01,10.0,0.0001,1e-06,0.03,591.0,0.7009179895521631
100.0,0.01,10.0,1e-05,0.001,0.03,591.0,0.7105543439671349
100.0,0.01,10.0,1e-05,0.0001,0.03,591.0,0.7047218136633362
100.0,0.01,1.0,0.1,0.01,0.03,591.0,0.7711112238170107
100.0,0.01,1.0,0.1,0.001,0.03,591.0,0.7817619313282954
100.0,0.01,1.0,0.1,0.0001,0.03,591.0,0.795810721712228
100.0,0.01,1.0,0.1,1e-05,0.03,591.0,0.7886595323832226
100.0,0.01,1.0,0.1,1e-06,0.03,591.0,0.7786681543845413
100.0,0.01,1.0,0.01,0.1,0.03,591.0,0.7058376020692804
100.0,0.01,1.0,0.01,0.01,0.03,591.0,0.7548815742760054
100.0,0.01,1.0,0.01,0.0001,0.03,591.0,0.7190749099761627
100.0,0.01,1.0,0.01,1e-05,0.03,591.0,0.7069533904752244
100.0,0.01,1.0,0.01,1e-06,0.03,591.0,0.7506720089263073
100.0,0.01,1.0,0.001,0.01,0.03,591.0,0.7776538012882285
100.0,0.01,1.0,0.001,0.001,0.03,591.0,0.7847035553076026
100.0,0.01,1.0,0.001,0.0001,0.03,591.0,0.7230308870517828
100.0,0.01,1.0,0.001,1e-05,0.03,591.0,0.7572653040523406
100.0,0.01,1.0,0.001,1e-06,0.03,591.0,0.7636050109042958
100.0,0.01,1.0,0.0001,0.01,0.03,591.0,0.7824212608408987
100.0,0.01,1.0,0.0001,0.001,0.03,591.0,0.7337830298726987
100.0,0.01,1.0,0.0001,0.0001,0.03,591.0,0.7695389765177258
100.0,0.01,1.0,0.0001,1e-05,0.03,591.0,0.7509763148552011
100.0,0.01,1.0,0.0001,1e-06,0.03,591.0,0.7200385454176599
100.0,0.01,1.0,1e-05,0.01,0.03,591.0,0.7779073895623067
100.0,0.01,1.0,1e-05,0.0001,0.03,591.0,0.7151189329005426
100.0,0.01,1.0,1e-05,1e-05,0.03,591.0,0.731044276512654
100.0,0.01,1.0,1e-05,1e-06,0.03,591.0,0.7438251255261956
100.0,0.01,1.0,1e-06,0.01,0.03,591.0,0.7869858497743064
100.0,0.01,1.0,1e-06,0.001,0.03,591.0,0.727798346604453
100.0,0.01,1.0,1e-06,1e-06,0.03,591.0,0.7521428209159609
100.0,0.01,0.1,0.1,0.0001,0.03,591.0,0.7537657858700614
100.0,0.01,0.1,0.1,1e-05,0.03,591.0,0.7376375716386874
100.0,0.01,0.1,0.1,1e-06,0.03,591.0,0.7946949333062839
100.0,0.01,0.1,0.01,0.001,0.03,591.0,0.7887609676928539
100.0,0.01,0.1,0.01,0.0001,0.03,591.0,0.7884059441091444
100.0,0.01,0.1,0.01,1e-05,0.03,591.0,0.7900796267180605
100.0,0.01,0.1,0.001,0.1,0.03,591.0,0.7526499974641172
100.0,0.01,0.1,0.001,0.01,0.03,591.0,0.7609169751990668
100.0,0.01,0.1,0.001,0.001,0.03,591.0,0.7858700613683623
100.0,0.01,0.1,0.001,0.0001,0.03,591.0,0.773748541867424
100.0,0.01,0.1,0.001,1e-05,0.03,591.0,0.8084394177613227
100.0,0.01,0.1,0.001,1e-06,0.03,591.0,0.7923619211847645
100.0,0.01,0.1,0.0001,0.01,0.03,591.0,0.7594968808642288
100.0,0.01,0.1,0.0001,0.001,0.03,591.0,0.7947456509610995
100.0,0.01,0.1,0.0001,0.0001,0.03,591.0,0.7606633869249886
100.0,0.01,0.1,0.0001,1e-05,0.03,591.0,0.7928183800781052
100.0,0.01,0.1,0.0001,1e-06,0.03,591.0,0.7834356139372115
100.0,0.01,0.1,1e-05,0.01,0.03,591.0,0.783232743317949
100.0,0.01,0.1,1e-05,0.001,0.03,591.0,0.7972815337018816
100.0,0.01,0.1,1e-05,0.0001,0.03,591.0,0.7918040269817923
100.0,0.01,0.1,1e-05,1e-05,0.03,591.0,0.7970279454278034
100.0,0.01,0.1,1e-05,1e-06,0.03,591.0,0.7918040269817923
100.0,0.01,0.1,1e-06,0.1,0.03,591.0,0.7234873459451235
100.0,0.01,0.1,1e-06,0.01,0.03,591.0,0.7504184206522291
100.0,0.01,0.1,1e-06,0.001,0.03,591.0,0.7928690977329208
100.0,0.01,0.1,1e-06,0.0001,0.03,591.0,0.7943399097225744
100.0,0.01,0.1,1e-06,1e-05,0.03,591.0,0.794542780341837
100.0,0.01,0.1,1e-06,1e-06,0.03,591.0,0.7940863214484962
100.0,0.01,0.01,0.1,0.001,0.03,591.0,0.7314500177511792
100.0,0.01,0.01,0.1,0.0001,0.03,591.0,0.7658873053709997
100.0,0.01,0.01,0.1,1e-06,0.03,591.0,0.7986001927270883
100.0,0.01,0.01,0.01,0.1,0.03,591.0,0.7483897144596033
100.0,0.01,0.01,0.01,0.01,0.03,591.0,0.7569609981234467
100.0,0.01,0.01,0.01,0.001,0.03,591.0,0.7910939798143733
100.0,0.01,0.01,0.01,0.0001,0.03,591.0,0.7850078612364965
100.0,0.01,0.01,0.01,1e-06,0.03,591.0,0.7910432621595578
100.0,0.01,0.01,0.001,0.01,0.03,591.0,0.7522442562255921
100.0,0.01,0.01,0.001,0.001,0.03,591.0,0.7759801186793123
100.0,0.01,0.01,0.001,0.0001,0.03,591.0,0.7780595425267536
100.0,0.01,0.01,0.001,1e-05,0.03,591.0,0.7861743672972562
100.0,0.01,0.01,0.001,1e-06,0.03,591.0,0.7875437439772784
100.0,0.01,0.01,0.0001,0.01,0.03,591.0,0.756352386265659
100.0,0.01,0.01,0.0001,0.001,0.03,591.0,0.7818633666379267
100.0,0.01,0.01,0.0001,0.0001,0.03,591.0,0.783232743317949
100.0,0.01,0.01,0.0001,1e-05,0.03,591.0,0.7987016280367196
100.0,0.01,0.01,0.0001,1e-06,0.03,591.0,0.7969772277729877
100.0,0.01,0.01,1e-05,0.01,0.03,591.0,0.7677638585991784
100.0,0.01,0.01,1e-05,0.001,0.03,591.0,0.7977887102500381
100.0,0.01,0.01,1e-05,0.0001,0.03,591.0,0.7937312978647867
100.0,0.01,0.01,1e-05,1e-05,0.03,591.0,0.7763858599178374
100.0,0.01,0.01,1e-05,1e-06,0.03,591.0,0.7922604858751331
100.0,0.01,0.01,1e-06,0.001,0.03,591.0,0.7929198153877365
100.0,0.01,0.01,1e-06,0.0001,0.03,591.0,0.797230816047066
100.0,0.01,0.01,1e-06,1e-05,0.03,591.0,0.8047877466145965
100.0,0.01,0.01,1e-06,1e-06,0.03,591.0,0.7766394481919157
100.0,0.01,0.001,0.1,0.1,0.03,591.0,0.7873915910128315
100.0,0.01,0.001,0.1,1e-05,0.03,591.0,0.7352031242075366
100.0,0.01,0.001,0.1,1e-06,0.03,591.0,0.7499619617588883
100.0,0.01,0.001,0.01,0.01,0.03,591.0,0.7529035857381955
100.0,0.01,0.001,0.01,0.001,0.03,591.0,0.7906375209210326
100.0,0.01,0.001,0.01,0.0001,0.03,591.0,0.7630471167013237
100.0,0.01,0.001,0.01,1e-05,0.03,591.0,0.7981944514885632
100.0,0.01,0.001,0.01,1e-06,0.03,591.0,0.7784652837652787
100.0,0.01,0.001,0.001,0.01,0.03,591.0,0.7657858700613683
100.0,0.01,0.001,0.001,0.001,0.03,591.0,0.7900796267180605
100.0,0.01,0.001,0.001,0.0001,0.03,591.0,0.802454734493077
100.0,0.01,0.001,0.001,1e-05,0.03,591.0,0.7934777095907085
100.0,0.01,0.001,0.001,1e-06,0.03,591.0,0.8061064056398032
100.0,0.01,0.001,0.0001,0.001,0.03,591.0,0.7835877669016584
100.0,0.01,0.001,0.0001,0.0001,0.03,591.0,0.7872394380483846
100.0,0.01,0.001,0.0001,1e-05,0.03,591.0,0.7764872952274687
100.0,0.01,0.001,0.0001,1e-06,0.03,591.0,0.791144697469189
100.0,0.01,0.001,1e-05,0.1,0.03,591.0,0.8125982654562053
100.0,0.01,0.001,1e-05,0.001,0.03,591.0,0.7872901557032003
100.0,0.01,0.001,1e-05,0.0001,0.03,591.0,0.7918040269817923
100.0,0.01,0.001,1e-05,1e-05,0.03,591.0,0.7949485215803621
100.0,0.01,0.001,1e-05,1e-06,0.03,591.0,0.7909418268499264
100.0,0.01,0.001,1e-06,0.01,0.03,591.0,0.7517877973322513
100.0,0.01,0.001,1e-06,0.001,0.03,591.0,0.7961150276411219
100.0,0.01,0.001,1e-06,0.0001,0.03,591.0,0.7851600142009434
100.0,0.01,0.001,1e-06,1e-05,0.03,591.0,0.7821169549120048
100.0,0.01,0.001,1e-06,1e-06,0.03,591.0,0.7962671806055688
100.0,0.01,0.0001,0.1,0.1,0.03,591.0,0.7876958969417254
100.0,0.01,0.0001,0.1,0.01,0.03,591.0,0.7394126895572348
100.0,0.01,0.0001,0.1,0.0001,0.03,591.0,0.7856164730942842
100.0,0.01,0.0001,0.1,1e-05,0.03,591.0,0.7389055130090785
100.0,0.01,0.0001,0.1,1e-06,0.03,591.0,0.7740021301415022
100.0,0.01,0.0001,0.01,0.01,0.03,591.0,0.7454480904802961
100.0,0.01,0.0001,0.01,0.001,0.03,591.0,0.7826241314601613
100.0,0.01,0.0001,0.01,0.0001,0.03,591.0,0.7883552264543288
100.0,0.01,0.0001,0.01,1e-05,0.03,591.0,0.782674849114977
100.0,0.01,0.0001,0.01,1e-06,0.03,591.0,0.8019982755997362
100.0,0.01,0.0001,0.001,0.001,0.03,591.0,0.8007303342293453
100.0,0.01,0.0001,0.001,0.0001,0.03,591.0,0.8029619110412335
100.0,0.01,0.0001,0.001,1e-05,0.03,591.0,0.7885580970735914
100.0,0.01,0.0001,0.001,1e-06,0.03,591.0,0.7955064157833341
100.0,0.01,0.0001,0.0001,0.1,0.03,591.0,0.7143581680783081
100.0,0.01,0.0001,0.0001,0.001,0.03,591.0,0.795252827509256
100.0,0.01,0.0001,0.0001,0.0001,0.03,591.0,0.8036719582086524
100.0,0.01,0.0001,0.0001,1e-05,0.03,591.0,0.8015418167063955
100.0,0.01,0.0001,0.0001,1e-06,0.03,591.0,0.7764872952274687
100.0,0.01,0.0001,1e-05,0.01,0.03,591.0,0.7266825581985089
100.0,0.01,0.0001,1e-05,0.001,0.03,591.0,0.7813054724349546
100.0,0.01,0.0001,1e-05,0.0001,0.03,591.0,0.790028909063245
100.0,0.01,0.0001,1e-05,1e-05,0.03,591.0,0.7880002028706192
100.0,0.01,0.0001,1e-05,1e-06,0.03,591.0,0.7763351422630218
100.0,0.01,0.0001,1e-06,0.1,0.03,591.0,0.7825734138053456
100.0,0.01,0.0001,1e-06,0.001,0.03,591.0,0.7867322615002282
100.0,0.01,0.0001,1e-06,0.0001,0.03,591.0,0.7935791449003398
100.0,0.01,0.0001,1e-06,1e-05,0.03,591.0,0.7782116954912005
100.0,0.01,0.0001,1e-06,1e-06,0.03,591.0,0.7961657452959375
100.0,0.01,1e-05,0.1,0.001,0.03,591.0,0.7933762742810773
100.0,0.01,1e-05,0.1,0.0001,0.03,591.0,0.7701983060303291
100.0,0.01,1e-05,0.1,1e-05,0.03,591.0,0.7517877973322513
100.0,0.01,1e-05,0.1,1e-06,0.03,591.0,0.7424050311913577
100.0,0.01,1e-05,0.01,0.01,0.03,591.0,0.7568595628138155
100.0,0.01,1e-05,0.01,0.001,0.03,591.0,0.7900796267180605
100.0,0.01,1e-05,0.01,0.0001,0.03,591.0,0.7767916011563625
100.0,0.01,1e-05,0.01,1e-05,0.03,591.0,0.7874423086676472
100.0,0.01,1e-05,0.01,1e-06,0.03,591.0,0.7802404016838261
100.0,0.01,1e-05,0.001,0.01,0.03,591.0,0.7579753512197596
100.0,0.01,1e-05,0.001,0.001,0.03,591.0,0.7772987777045189
100.0,0.01,1e-05,0.001,0.0001,0.03,591.0,0.794542780341837
100.0,0.01,1e-05,0.001,1e-05,0.03,591.0,0.7757772480600497
100.0,0.01,1e-05,0.001,1e-06,0.03,591.0,0.7841963787594461
